Index_,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,MCI,Division,Hood_ID,Neighbourhood,ObjectId,Lat,Long,Postal Code,FSA
162162,2018-10-08T07:35:00.000Z,2018-10-10T07:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),149348,43.6672974,-79.3737793,M4X 1K7,M4X
141548,2018-02-12T17:00:00.000Z,2018-03-07T02:49:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),130660,43.6672974,-79.3737793,M4X 1K7,M4X
19298,2018-04-01T16:15:00.000Z,2018-04-01T16:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17184,43.6688728,-79.3744507,M4X 1K7,M4X
20253,2018-10-04T09:00:00.000Z,2018-10-05T10:46:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),18754,43.6682549,-79.3751755,M4X 1L1,M4X
82386,2018-03-16T01:04:00.000Z,2018-03-16T01:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,98,Rosedale-Moore Park (98),76337,43.671917,-79.3790665,M4X 1L7,M4X
16678,2018-02-23T21:00:00.000Z,2018-02-23T21:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,98,Rosedale-Moore Park (98),15543,43.671917,-79.3790665,M4X 1L7,M4X
19503,2018-05-18T16:30:00.000Z,2018-05-18T17:12:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,98,Rosedale-Moore Park (98),17026,43.671917,-79.3790665,M4X 1L7,M4X
140799,2018-02-11T18:11:00.000Z,2018-02-11T18:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),130928,43.6692467,-79.3728333,M4X 1M1,M4X
140800,2018-02-11T18:11:00.000Z,2018-02-11T18:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),130929,43.6692467,-79.3728333,M4X 1M1,M4X
16433,2018-03-13T11:00:00.000Z,2018-03-13T15:38:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),15754,43.6692467,-79.3728333,M4X 1M1,M4X
16434,2018-03-13T11:00:00.000Z,2018-03-13T15:38:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),15755,43.6692467,-79.3728333,M4X 1M1,M4X
18588,2018-05-29T09:00:00.000Z,2018-06-02T11:55:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17300,43.6692467,-79.3728333,M4X 1M1,M4X
18804,2018-05-12T06:00:00.000Z,2018-05-12T18:50:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17390,43.6692467,-79.3728333,M4X 1M1,M4X
19216,2018-07-06T10:30:00.000Z,2018-07-07T10:30:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17531,43.6692467,-79.3728333,M4X 1M1,M4X
17560,2018-05-20T22:00:00.000Z,2018-05-21T22:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),16204,43.6692467,-79.3728333,M4X 1M1,M4X
18064,2018-07-12T04:30:00.000Z,2018-07-12T22:21:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),16980,43.6692467,-79.3728333,M4X 1M1,M4X
31383,2018-06-24T02:00:00.000Z,2018-06-24T02:09:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),28598,43.6665154,-79.3717422,M4X 1M7,M4X
92055,2018-11-15T05:38:00.000Z,2018-11-15T05:38:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),85322,43.6665154,-79.3717422,M4X 1M7,M4X
19496,2018-04-26T10:00:00.000Z,2018-04-26T13:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,71,Cabbagetown-South St.James Town (71),17020,43.6702614,-79.3704071,M4X 1R4,M4X
18925,2018-08-08T16:00:00.000Z,2018-08-09T00:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,71,Cabbagetown-South St.James Town (71),17368,43.6702614,-79.3704071,M4X 1R4,M4X
17643,2018-07-09T21:01:00.000Z,2018-07-09T21:01:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,71,Cabbagetown-South St.James Town (71),16693,43.6702614,-79.3704071,M4X 1R4,M4X
31899,2018-06-23T03:00:00.000Z,2018-06-23T06:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),29062,43.6679764,-79.3764877,M4Y 1J4,M4Y
31440,2018-09-15T06:00:00.000Z,2018-09-15T06:19:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),28063,43.6687469,-79.3753891,M4Y 1M3,M4Y
153430,2018-01-08T01:10:00.000Z,2018-01-08T01:10:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),141017,43.6691475,-79.3781204,M4Y 1P3,M4Y
161508,2018-12-21T07:24:00.000Z,2018-12-21T07:24:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),148677,43.6691475,-79.3781204,M4Y 1P3,M4Y
161509,2018-12-21T07:24:00.000Z,2018-12-21T07:24:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),148678,43.6691475,-79.3781204,M4Y 1P3,M4Y
19351,2018-05-01T08:00:00.000Z,2018-05-02T10:54:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),17230,43.66716,-79.3864899,M4Y 1W7,M4Y
144495,2018-10-18T08:20:00.000Z,2018-11-26T14:24:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),133785,43.662056,-79.3833847,M4Y 1W9,M4Y
21312,2018-06-21T19:00:00.000Z,2018-06-26T08:47:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),19007,43.66399,-79.3787155,M4Y 1X6,M4Y
87703,2018-08-11T22:35:00.000Z,2018-08-12T02:13:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,75,Church-Yonge Corridor (75),81208,43.6621399,-79.3834229,M4Y 1X7,M4Y
19192,2018-11-11T10:14:00.000Z,2018-11-11T10:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),17511,43.665844,-79.3849564,M4Y 1Z3,M4Y
17455,2018-04-18T03:37:00.000Z,2018-04-18T04:35:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),16051,43.6675644,-79.3856888,M4Y 2A6,M4Y
82374,2018-03-31T15:20:00.000Z,2018-03-31T15:30:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,98,Rosedale-Moore Park (98),76325,43.6702271,-79.3867874,M4Y 2B6,M4Y
95906,2018-04-01T21:00:00.000Z,2018-06-21T13:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,98,Rosedale-Moore Park (98),88102,43.6702271,-79.3867874,M4Y 2B6,M4Y
31350,2018-10-31T19:11:00.000Z,2018-11-01T08:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,98,Rosedale-Moore Park (98),28569,43.6702271,-79.3867874,M4Y 2B6,M4Y
32577,2018-11-01T01:49:00.000Z,2018-11-01T01:49:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),29220,43.6637001,-79.3801117,M4Y 2C5,M4Y
32569,2018-11-01T01:49:00.000Z,2018-11-01T01:49:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),29667,43.6637001,-79.3801117,M4Y 2C5,M4Y
152910,2018-10-08T22:11:00.000Z,2018-10-08T23:28:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),141197,43.6637001,-79.3801117,M4Y 2C5,M4Y
32612,2018-03-13T08:00:00.000Z,2018-03-14T20:30:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),29689,43.6637001,-79.3801117,M4Y 2C5,M4Y
17190,2018-03-18T04:00:00.000Z,2018-03-18T10:49:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),15117,43.6667061,-79.3813629,M4Y 2E5,M4Y
17606,2018-03-04T16:00:00.000Z,2018-03-08T15:07:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,71,Cabbagetown-South St.James Town (71),16248,43.6636009,-79.3772125,M4Y 2G8,M4Y
143424,2018-02-20T20:20:00.000Z,2018-02-20T20:22:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),132406,43.6652184,-79.3778992,M4Y 2H3,M4Y
19221,2018-08-14T19:00:00.000Z,2018-10-16T10:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17536,43.6699753,-79.3799057,M4Y 2J4,M4Y
150334,2018-04-08T20:31:00.000Z,2018-04-08T20:31:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),138083,43.6643295,-79.3749313,M4Y 2K1,M4Y
17586,2018-06-27T22:38:00.000Z,2018-06-27T22:38:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),16229,43.6610527,-79.3650131,M5A 0A5,M5A
81942,2018-04-22T19:59:00.000Z,2018-04-22T19:59:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),75411,43.6610527,-79.3650131,M5A 0A5,M5A
138624,2018-07-08T07:00:00.000Z,2018-07-09T17:02:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),128055,43.6610527,-79.3650131,M5A 0A5,M5A
160998,2018-10-30T23:32:00.000Z,2018-12-06T23:32:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),148200,43.661377,-79.3635483,M5A 0A7,M5A
146278,2018-04-09T01:01:00.000Z,2018-04-09T01:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),135987,43.66045,-79.364769,M5A 0A8,M5A
87827,2018-08-28T09:49:00.000Z,2018-08-28T09:49:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,77,Waterfront Communities-The Island (77),81125,43.6529274,-79.3568192,M5A 1H7,M5A
21303,2018-12-12T09:00:00.000Z,2018-12-12T17:31:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),19217,43.6516075,-79.3710785,M5A 1M8,M5A
161783,2018-07-01T20:01:00.000Z,2018-07-01T20:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),149111,43.6545258,-79.3694611,M5A 1S3,M5A
84905,2018-03-24T19:19:00.000Z,2018-03-24T19:19:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),78757,43.6548576,-79.3679428,M5A 1S6,M5A
107105,2018-08-01T10:47:00.000Z,2018-11-27T10:47:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),98570,43.6548576,-79.3679428,M5A 1S6,M5A
20252,2018-08-13T19:00:00.000Z,2018-08-19T23:13:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),18753,43.655899,-79.3714447,M5A 1V8,M5A
148274,2018-12-18T07:01:00.000Z,2018-12-18T08:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),136502,43.6565018,-79.366951,M5A 1W2,M5A
18490,2018-11-14T03:20:00.000Z,2018-11-16T03:27:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),17630,43.6573067,-79.3734589,M5A 1Z4,M5A
83836,2018-08-07T13:33:00.000Z,2018-08-07T13:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),77638,43.6573067,-79.3734589,M5A 1Z4,M5A
100255,2018-09-30T14:09:00.000Z,2018-09-30T14:09:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),92496,43.6573067,-79.3734589,M5A 1Z4,M5A
103234,2018-09-19T14:00:00.000Z,2018-09-19T14:26:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),95869,43.6573067,-79.3734589,M5A 1Z4,M5A
90026,2018-01-28T00:56:00.000Z,2018-01-28T00:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),83083,43.6567955,-79.365654,M5A 1Z5,M5A
83141,2018-04-06T19:56:00.000Z,2018-04-06T19:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),76762,43.6581726,-79.3723907,M5A 1Z6,M5A
148992,2018-08-19T20:04:00.000Z,2018-08-19T20:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),137543,43.6581726,-79.3723907,M5A 1Z6,M5A
31661,2018-02-24T03:30:00.000Z,2018-02-24T13:24:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),28203,43.6581726,-79.3723907,M5A 1Z6,M5A
86377,2018-07-03T05:05:00.000Z,2018-07-03T05:05:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),79048,43.6592941,-79.3666687,M5A 2A9,M5A
91792,2018-11-21T02:00:00.000Z,2018-11-21T02:07:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),85606,43.6592941,-79.3666687,M5A 2A9,M5A
87105,2018-06-28T14:30:00.000Z,2018-06-28T16:11:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),80547,43.6616592,-79.3560867,M5A 2C3,M5A
87106,2018-06-28T14:30:00.000Z,2018-06-28T16:11:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),80548,43.6616592,-79.3560867,M5A 2C3,M5A
148176,2018-03-20T22:00:00.000Z,2018-03-21T00:09:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),136186,43.6616592,-79.3560867,M5A 2C3,M5A
161939,2018-12-20T01:45:00.000Z,2018-12-21T01:53:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),149065,43.6616592,-79.3560867,M5A 2C3,M5A
101754,2018-07-04T16:56:00.000Z,2018-07-04T16:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),93791,43.660656,-79.3748474,M5A 2E3,M5A
16497,2018-02-27T13:15:00.000Z,2018-02-27T13:26:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),15243,43.660656,-79.3748474,M5A 2E3,M5A
19654,2018-08-04T00:45:00.000Z,2018-08-05T05:15:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),18314,43.6633911,-79.3721619,M5A 2K3,M5A
80844,2018-03-15T00:30:00.000Z,2018-03-15T01:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),74104,43.6633911,-79.3721619,M5A 2K3,M5A
21149,2018-08-03T20:35:00.000Z,2018-08-03T20:38:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),19632,43.6639938,-79.3693085,M5A 2L1,M5A
145115,2018-07-24T18:58:00.000Z,2018-07-24T18:58:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),134734,43.6639938,-79.3693085,M5A 2L1,M5A
142324,2018-01-27T01:37:00.000Z,2018-01-27T01:37:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),131658,43.6566505,-79.3663177,M5A 2X4,M5A
83723,2018-02-05T03:10:00.000Z,2018-02-06T03:10:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),77492,43.660778,-79.3633041,M5A 3G1,M5A
153516,2018-10-31T19:30:00.000Z,2018-10-31T19:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),141097,43.6591301,-79.3613052,M5A 3H6,M5A
147623,2018-12-02T22:15:00.000Z,2018-12-02T22:15:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),136383,43.6600761,-79.3602371,M5A 3K2,M5A
80926,2018-04-14T09:40:00.000Z,2018-04-14T09:59:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),74408,43.6582031,-79.3568954,M5A 3N9,M5A
78549,2018-02-03T22:00:00.000Z,2018-02-04T02:40:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),72816,43.6624184,-79.3586884,M5A 4K6,M5A
32559,2018-11-11T08:55:00.000Z,2018-11-12T15:07:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),29657,43.6533813,-79.3691483,M5A 4S7,M5A
32881,2018-11-17T13:20:00.000Z,2018-11-17T18:30:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),29688,43.6606712,-79.3788757,M5B 0B1,M5B
77105,2018-01-07T14:05:00.000Z,2018-01-07T14:05:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),71645,43.6560364,-79.3794708,M5B 1B8,M5B
84389,2018-02-12T17:59:00.000Z,2018-02-12T18:24:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),78677,43.6604424,-79.3759003,M5B 2C2,M5B
160715,2018-10-22T01:00:00.000Z,2018-10-22T09:19:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),148992,43.6604424,-79.3759003,M5B 2C2,M5B
18319,2018-03-20T18:47:00.000Z,2018-03-25T22:44:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),16117,43.6604424,-79.3759003,M5B 2C2,M5B
32034,2018-04-20T06:22:00.000Z,2018-04-21T08:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),29187,43.6604424,-79.3759003,M5B 2C2,M5B
19184,2018-10-10T03:21:00.000Z,2018-10-18T14:59:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),17505,43.6621399,-79.378006,M5B 2R4,M5B
79692,2018-03-30T03:39:00.000Z,2018-03-30T03:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),73123,43.6535034,-79.3742905,M5C 1S6,M5C
19864,2018-07-13T22:45:00.000Z,2018-07-13T23:12:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),18406,43.6524696,-79.375473,M5C 2G8,M5C
21209,2018-10-26T22:00:00.000Z,2018-11-05T17:00:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,77,Waterfront Communities-The Island (77),19134,43.6457863,-79.376503,M5E 0A8,M5E
92494,2018-11-11T04:30:00.000Z,2018-11-12T14:16:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),85841,43.6492538,-79.3755646,M5E 0B2,M5E
16907,2018-02-25T03:45:00.000Z,2018-02-27T12:21:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),15904,43.6492538,-79.3755646,M5E 0B2,M5E
81250,2018-03-20T16:00:00.000Z,2018-04-05T22:25:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,77,Waterfront Communities-The Island (77),75099,43.6478386,-79.3707886,M5E 1C3,M5E
87585,2018-08-19T11:36:00.000Z,2018-08-19T11:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,73,Moss Park (73),81440,43.6494522,-79.3714676,M5E 1C4,M5E
19745,2018-07-01T12:00:00.000Z,2018-08-01T13:16:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,73,Moss Park (73),18385,43.6494522,-79.3714676,M5E 1C4,M5E
21348,2018-09-26T00:00:00.000Z,2018-10-02T20:00:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,75,Church-Yonge Corridor (75),19034,43.6481552,-79.3760452,M5E 1L5,M5E
86915,2018-08-06T09:30:00.000Z,2018-08-07T15:17:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,75,Church-Yonge Corridor (75),80051,43.6492653,-79.3741455,M5E 1T3,M5E
150900,2018-07-17T15:32:00.000Z,2018-07-17T15:32:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,77,Waterfront Communities-The Island (77),139373,43.6476402,-79.3715057,M5E 1Y9,M5E
32381,2018-03-15T23:25:00.000Z,2018-03-16T02:01:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),29515,43.6592293,-79.3851929,M5G 1J5,M5G
159863,2018-05-26T00:00:00.000Z,2018-06-04T01:53:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,76,Bay Street Corridor (76),147269,43.6545486,-79.3848572,M5G 1P4,M5G
22069,2018-08-26T23:50:00.000Z,2018-08-27T09:33:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),20628,43.6545486,-79.3848572,M5G 1P4,M5G
32169,2018-05-22T18:15:00.000Z,2018-05-23T21:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),29458,43.6545486,-79.3848572,M5G 1P4,M5G
99711,2018-06-19T14:15:00.000Z,2018-06-19T14:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,75,Church-Yonge Corridor (75),92283,43.6590996,-79.3821182,M5G 2K2,M5G
32776,2018-12-01T08:00:00.000Z,2018-12-03T15:32:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),29272,43.6406746,-79.3833466,M5J,M5J
17114,2018-02-22T10:40:00.000Z,2018-02-23T12:33:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),15394,43.6420784,-79.3774643,M5J 2Z3,M5J
139576,2018-07-22T15:30:00.000Z,2018-07-22T15:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,77,Waterfront Communities-The Island (77),128605,43.6426506,-79.3776855,M5J 3B2,M5J
18148,2018-04-02T16:54:00.000Z,2018-04-03T14:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D32,39,Bedford Park-Nortown (39),16440,43.742363,-79.4181519,M5M 3S7,M5M
19304,2018-03-27T10:00:00.000Z,2018-04-09T12:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,105,Lawrence Park North (105),17190,43.7225685,-79.4142075,M5M 4M1,M5M
92018,2018-10-24T01:00:00.000Z,2018-10-26T23:40:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,102,Forest Hill North (102),85285,43.7015114,-79.4231415,M5N 1G2,M5N
31768,2018-09-17T08:00:00.000Z,2018-09-17T17:34:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,39,Bedford Park-Nortown (39),29815,43.7096062,-79.4274597,M5N 1R4,M5N
90245,2018-08-23T14:45:00.000Z,2018-08-23T14:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,103,Lawrence Park South (103),83466,43.7111893,-79.4114914,M5N 2G1,M5N
109035,2018-11-29T19:10:00.000Z,2018-11-29T19:15:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,97,Yonge-St.Clair (97),100620,43.6959801,-79.4050522,M5P 2J9,M5P
21437,2018-12-06T09:00:00.000Z,2018-12-12T17:18:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,95,Annex (95),19106,43.6692352,-79.3979111,M5R 1B3,M5R
20097,2018-05-02T07:03:00.000Z,2018-05-02T07:03:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,95,Annex (95),18154,43.6684265,-79.4064102,M5R 1E8,M5R
31961,2018-05-07T00:00:00.000Z,2018-05-07T10:14:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,95,Annex (95),29124,43.6684265,-79.4064102,M5R 1E8,M5R
31912,2018-08-08T13:49:00.000Z,2018-08-08T15:16:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,95,Annex (95),29074,43.6709061,-79.4094238,M5R 1P2,M5R
134647,2018-01-28T23:30:00.000Z,2018-01-29T02:35:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,95,Annex (95),124716,43.6758118,-79.4025955,M5R 1V5,M5R
157585,2018-06-01T00:00:00.000Z,2018-12-19T14:58:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,95,Annex (95),145546,43.6751099,-79.4059753,M5R 1V7,M5R
98107,2018-04-27T04:55:00.000Z,2018-04-27T04:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,95,Annex (95),90275,43.6739769,-79.4105148,M5R 1V9,M5R
98108,2018-04-27T04:55:00.000Z,2018-04-27T04:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,95,Annex (95),90276,43.6739769,-79.4105148,M5R 1V9,M5R
20005,2018-09-01T16:30:00.000Z,2018-09-18T13:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,95,Annex (95),18947,43.6703873,-79.3948212,M5R 2G2,M5R
17797,2018-03-12T23:50:00.000Z,2018-03-12T23:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,95,Annex (95),16890,43.6755562,-79.3969421,M5R 2J3,M5R
21627,2018-11-20T21:30:00.000Z,2018-11-20T21:51:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,95,Annex (95),19964,43.6755562,-79.3969421,M5R 2J3,M5R
17576,2018-06-04T00:30:00.000Z,2018-06-04T13:05:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,95,Annex (95),16220,43.6763802,-79.3972778,M5R 2J3,M5R
87204,2018-03-24T23:27:00.000Z,2018-03-24T23:27:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,95,Annex (95),80331,43.6687431,-79.400322,M5R 2M7,M5R
19091,2018-08-27T23:00:00.000Z,2018-08-29T11:01:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,95,Annex (95),17826,43.6724281,-79.4048843,M5R 2S3,M5R
32638,2018-12-04T04:00:00.000Z,2018-12-21T04:52:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,95,Annex (95),29719,43.674614,-79.4082642,M5R 2X9,M5R
144522,2018-04-11T06:55:00.000Z,2018-04-11T08:19:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,95,Annex (95),133012,43.6721497,-79.4139862,M5R 3G8,M5R
18264,2018-01-03T01:00:00.000Z,2018-01-03T04:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,96,Casa Loma (96),16334,43.6810532,-79.4174805,M5R 3H8,M5R
19580,2018-04-26T14:20:00.000Z,2018-05-28T11:50:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,95,Annex (95),17092,43.6745758,-79.390213,M5R 3S6,M5R
17538,2018-07-09T01:00:00.000Z,2018-07-09T01:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),16183,43.6615677,-79.3861008,M5S 1B1,M5S
30968,2018-02-12T00:48:00.000Z,2018-02-12T00:48:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,79,University (79),28794,43.6617622,-79.4085388,M5S 1H5,M5S
