Index_,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,MCI,Division,Hood_ID,Neighbourhood,ObjectId,Lat,Long,Postal Code
93080,2018-12-08T20:15:00.000Z,2018-12-08T20:17:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),86040,43.6556168,-79.3644638,
155906,2018-06-26T09:55:00.000Z,2018-06-26T09:56:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),143238,43.6603622,-79.3617859,
158887,2018-05-17T20:17:00.000Z,2018-05-17T20:17:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),146173,43.6624184,-79.3586884,
158901,2018-06-01T20:19:00.000Z,2018-06-01T20:39:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),146187,43.6616592,-79.3560867,
142698,2018-09-25T15:30:00.000Z,2018-09-26T15:29:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),131773,43.6556168,-79.3644638,
141769,2018-02-22T18:16:00.000Z,2018-02-22T18:16:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D51,72,Regent Park (72),130776,43.6594315,-79.3627167,
160294,2018-09-18T21:35:00.000Z,2018-09-18T21:42:00.000Z,Outside,1450,100,Discharge Firearm - Recklessly,Assault,D51,72,Regent Park (72),147143,43.6619225,-79.3609772,
133945,2018-01-06T02:38:00.000Z,2018-01-06T02:39:00.000Z,Outside,1450,120,Discharge Firearm With Intent,Assault,D51,72,Regent Park (72),123855,43.6610527,-79.3650131,
150063,2018-05-23T00:51:00.000Z,2018-05-23T00:53:00.000Z,Outside,1450,120,Discharge Firearm With Intent,Assault,D51,72,Regent Park (72),138540,43.6624184,-79.3586884,
95055,2018-12-24T00:23:00.000Z,2018-12-24T00:23:00.000Z,Outside,1610,170,Robbery - Delivery Person,Robbery,D51,72,Regent Park (72),87134,43.6601143,-79.3662872,
16809,2018-06-01T06:50:00.000Z,2018-06-01T09:13:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),15680,43.6624184,-79.3586884,
18808,2018-07-03T14:00:00.000Z,2018-07-03T17:31:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),17394,43.6567078,-79.359581,
18276,2018-01-27T07:33:00.000Z,2018-01-27T07:38:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),16344,43.6594429,-79.3660126,
19752,2018-08-27T21:15:00.000Z,2018-08-27T21:25:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),18510,43.6601143,-79.3662872,
31147,2018-03-21T20:35:00.000Z,2018-03-21T20:38:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),28490,43.6576042,-79.3620224,
81426,2018-03-14T18:30:00.000Z,2018-03-14T19:10:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),75330,43.6569443,-79.3649979,
82437,2018-03-21T01:30:00.000Z,2018-03-21T02:07:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),76027,43.6569443,-79.3649979,
87100,2018-06-20T06:14:00.000Z,2018-06-20T06:14:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),80540,43.6601143,-79.3662872,
89450,2018-09-14T18:00:00.000Z,2018-09-15T02:42:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),82602,43.6597633,-79.364502,
153601,2018-01-02T05:57:00.000Z,2018-01-02T06:50:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),141823,43.6568336,-79.3589249,
156562,2018-12-19T05:00:00.000Z,2018-12-19T05:03:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D51,72,Regent Park (72),144974,43.6594429,-79.3660126,
90194,2018-10-29T03:00:00.000Z,2018-10-29T07:25:00.000Z,Outside,1610,150,Robbery - Purse Snatch,Robbery,D51,72,Regent Park (72),83418,43.6624184,-79.3586884,
19070,2018-05-12T01:47:00.000Z,2018-05-12T01:47:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D51,72,Regent Park (72),17810,43.6573753,-79.3565292,
31146,2018-03-21T20:35:00.000Z,2018-03-21T20:38:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D51,72,Regent Park (72),28489,43.6576042,-79.3620224,
89723,2018-01-09T10:50:00.000Z,2018-01-09T13:06:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D51,72,Regent Park (72),83854,43.6624184,-79.3586884,
19069,2018-05-12T01:47:00.000Z,2018-05-12T01:47:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D51,72,Regent Park (72),17809,43.6573753,-79.3565292,
17836,2018-03-30T21:13:00.000Z,2018-03-30T21:13:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D51,72,Regent Park (72),16925,43.6594429,-79.3660126,
86594,2018-03-23T11:40:00.000Z,2018-03-24T01:32:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D51,72,Regent Park (72),80658,43.6594429,-79.3660126,
31509,2018-02-12T21:30:00.000Z,2018-02-16T22:03:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D51,72,Regent Park (72),28278,43.6573753,-79.3565292,
158964,2018-01-18T20:00:00.000Z,2018-01-18T21:03:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D51,72,Regent Park (72),146351,43.6594315,-79.3627167,
156410,2018-11-14T20:00:00.000Z,2018-11-19T15:50:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D51,72,Regent Park (72),144774,43.6567078,-79.359581,
164930,2018-05-22T19:30:00.000Z,2018-05-23T15:18:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),152364,43.6588783,-79.3624802,
168909,2018-11-26T05:55:00.000Z,2018-11-26T05:58:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),156697,43.6616592,-79.3560867,
170107,2018-04-07T02:00:00.000Z,2018-04-09T22:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),157840,43.6588783,-79.3624802,
172942,2018-08-17T21:00:00.000Z,2018-08-18T17:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),160514,43.6568336,-79.3589249,
176765,2018-11-13T20:00:00.000Z,2018-11-14T06:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),163096,43.6572227,-79.3637543,
177276,2018-06-12T09:00:00.000Z,2018-06-12T12:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),164289,43.6572227,-79.3637543,
172601,2018-04-08T18:00:00.000Z,2018-04-09T14:44:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D51,72,Regent Park (72),159749,43.6619225,-79.3609772,
15939,2018-01-28T20:30:00.000Z,2018-01-28T22:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),14468,43.7140121,-79.5568619,
87497,2018-10-17T13:05:00.000Z,2018-10-17T15:57:00.000Z,Apartment,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),80793,43.7316704,-79.5763931,
90223,2018-11-26T19:40:00.000Z,2018-11-26T19:40:00.000Z,Apartment,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),83444,43.7303886,-79.565834,
105199,2018-10-03T02:00:00.000Z,2018-10-04T07:45:00.000Z,Apartment,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),97108,43.7265511,-79.5702362,
160424,2018-08-27T09:00:00.000Z,2018-10-10T16:33:00.000Z,Apartment,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),147790,43.7265511,-79.5702362,
152806,2018-10-29T19:00:00.000Z,2018-11-12T13:37:00.000Z,Apartment,2120,220,B&E W'Intent,Break and Enter,D23,4,Rexdale-Kipling (4),141884,43.7265511,-79.5702362,
89593,2018-07-28T23:00:00.000Z,2018-07-30T18:38:00.000Z,House,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),82181,43.7323952,-79.5754242,
90041,2018-01-01T12:00:00.000Z,2018-01-01T12:30:00.000Z,House,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),83098,43.7308235,-79.5746613,
139785,2018-06-01T23:30:00.000Z,2018-07-15T23:44:00.000Z,House,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),129186,43.7198792,-79.5608368,
148935,2018-03-14T17:30:00.000Z,2018-03-14T17:42:00.000Z,House,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),137132,43.7213173,-79.565506,
149577,2018-08-18T00:10:00.000Z,2018-08-19T00:13:00.000Z,House,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),138982,43.7190247,-79.5625839,
87611,2018-05-06T18:30:00.000Z,2018-05-06T20:50:00.000Z,House,1420,100,Assault With Weapon,Assault,D23,4,Rexdale-Kipling (4),81465,43.7238579,-79.5669937,
141148,2018-01-10T13:45:00.000Z,2018-01-10T14:02:00.000Z,House,1420,100,Assault With Weapon,Assault,D23,4,Rexdale-Kipling (4),130262,43.7208366,-79.5604324,
18194,2018-07-21T09:00:00.000Z,2018-09-16T12:56:00.000Z,House,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),16479,43.7312737,-79.5690689,
79328,2018-01-10T10:00:00.000Z,2018-01-10T16:17:00.000Z,House,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),73753,43.7208366,-79.5604324,
98891,2018-09-02T15:00:00.000Z,2018-09-02T17:17:00.000Z,House,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),91798,43.7133217,-79.5596924,
153957,2018-02-01T13:30:00.000Z,2018-02-01T16:31:00.000Z,House,2120,200,B&E,Break and Enter,D23,4,Rexdale-Kipling (4),142084,43.7279053,-79.5669708,
156619,2018-10-19T09:00:00.000Z,2018-10-19T17:08:00.000Z,House,2120,220,B&E W'Intent,Break and Enter,D23,4,Rexdale-Kipling (4),144025,43.7208252,-79.5641251,
141149,2018-01-10T13:45:00.000Z,2018-01-10T14:02:00.000Z,House,1610,180,Robbery - Swarming,Robbery,D23,4,Rexdale-Kipling (4),130263,43.7208366,-79.5604324,
152508,2018-06-24T18:00:00.000Z,2018-06-25T18:31:00.000Z,House,2132,200,Theft From Motor Vehicle Over,Theft Over,D23,4,Rexdale-Kipling (4),140219,43.729599,-79.5663986,
168122,2018-01-10T13:45:00.000Z,2018-01-10T14:02:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),155040,43.7208366,-79.5604324,
166646,2018-08-01T00:01:00.000Z,2018-08-01T05:47:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),153387,43.7203293,-79.5684967,
166497,2018-01-18T01:00:00.000Z,2018-01-18T08:25:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),153653,43.7167969,-79.5629959,
169348,2018-08-02T22:00:00.000Z,2018-08-03T07:15:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156030,43.7160912,-79.5626831,
169349,2018-08-02T22:00:00.000Z,2018-08-03T07:15:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156031,43.7160912,-79.5626831,
169350,2018-08-02T22:00:00.000Z,2018-08-03T07:15:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156032,43.7160912,-79.5626831,
168827,2018-11-19T09:00:00.000Z,2018-11-19T10:49:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156245,43.7282219,-79.5705032,
168899,2018-11-17T00:30:00.000Z,2018-11-17T13:15:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156687,43.7256241,-79.5612946,
169577,2018-05-05T12:00:00.000Z,2018-05-08T13:21:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156747,43.7167969,-79.5629959,
169454,2018-08-03T00:50:00.000Z,2018-08-03T08:40:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156799,43.7140083,-79.5650101,
167254,2018-11-19T23:00:00.000Z,2018-11-20T07:28:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),154868,43.722023,-79.5660019,
173025,2018-11-20T23:00:00.000Z,2018-11-21T16:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160127,43.7168045,-79.5668106,
173155,2018-12-05T08:12:00.000Z,2018-12-05T08:43:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160868,43.7251854,-79.5648727,
175231,2018-10-20T23:55:00.000Z,2018-10-21T00:03:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),162279,43.7268028,-79.5656509,
180414,2018-12-14T06:45:00.000Z,2018-12-14T06:54:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),167432,43.7285767,-79.5715866,
178972,2018-09-10T02:00:00.000Z,2018-09-10T07:30:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),165583,43.7249298,-79.5635147,
178476,2018-03-22T03:00:00.000Z,2018-03-22T03:13:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),165929,43.7160912,-79.5626831,
179318,2018-04-19T05:30:00.000Z,2018-04-19T06:33:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),166623,43.7132721,-79.5646591,
176267,2018-06-28T23:00:00.000Z,2018-06-29T08:34:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),163259,43.7160912,-79.5626831,
175906,2018-12-28T04:43:00.000Z,2018-12-28T04:55:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),163341,43.7160912,-79.5626831,
176046,2018-05-23T22:00:00.000Z,2018-05-24T06:11:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),163687,43.7228546,-79.5599365,
177976,2018-06-21T23:30:00.000Z,2018-06-22T06:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),164206,43.7245064,-79.5645523,
177977,2018-06-21T23:30:00.000Z,2018-06-22T06:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),164207,43.7245064,-79.5645523,
177387,2018-07-17T00:00:00.000Z,2018-07-17T06:17:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),164704,43.7217026,-79.5715103,
171534,2018-11-23T06:00:00.000Z,2018-11-23T06:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),158367,43.721714,-79.5618439,
171536,2018-11-26T22:00:00.000Z,2018-11-27T08:29:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),158472,43.7198792,-79.5608368,
174406,2018-12-13T00:30:00.000Z,2018-12-13T06:56:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),161290,43.7308235,-79.5746613,
174078,2018-05-14T21:30:00.000Z,2018-05-15T08:10:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),161382,43.729187,-79.5651855,
174079,2018-03-24T02:00:00.000Z,2018-03-24T08:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),161383,43.7341156,-79.572464,
174710,2018-05-03T22:45:00.000Z,2018-05-04T08:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),161914,43.7259827,-79.5652542,
172198,2018-01-14T08:09:00.000Z,2018-01-14T08:10:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),159438,43.7238503,-79.5636368,
172355,2018-01-24T16:00:00.000Z,2018-01-25T07:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),159607,43.722683,-79.5688782,
18899,2018-04-08T12:00:00.000Z,2018-07-08T17:00:00.000Z,House,2130,210,Theft Over,Theft Over,D23,4,Rexdale-Kipling (4),17460,43.7238579,-79.5669937,
79579,2018-04-05T19:01:00.000Z,2018-04-05T19:01:00.000Z,Outside,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),73023,43.7117043,-79.5667038,
79577,2018-04-05T19:01:00.000Z,2018-04-05T19:01:00.000Z,Outside,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),73241,43.7117043,-79.5667038,
79578,2018-04-05T19:01:00.000Z,2018-04-05T19:01:00.000Z,Outside,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),73242,43.7117043,-79.5667038,
83272,2018-04-11T11:56:00.000Z,2018-04-11T11:56:00.000Z,Outside,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),77226,43.7117043,-79.5667038,
149932,2018-04-24T01:16:00.000Z,2018-04-24T19:33:00.000Z,Outside,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),138227,43.7237434,-79.5709686,
136334,2018-03-29T23:00:00.000Z,2018-03-30T00:55:00.000Z,Outside,1430,100,Assault,Assault,D23,4,Rexdale-Kipling (4),125504,43.7133217,-79.5596924,
20193,2018-03-21T14:15:00.000Z,2018-04-11T21:15:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D23,4,Rexdale-Kipling (4),18423,43.7265511,-79.5702362,
89597,2018-09-04T09:00:00.000Z,2018-09-09T17:37:00.000Z,Outside,1450,100,Discharge Firearm - Recklessly,Assault,D23,4,Rexdale-Kipling (4),82185,43.7179718,-79.5586243,
94700,2018-04-19T19:29:00.000Z,2018-04-19T19:29:00.000Z,Outside,1450,100,Discharge Firearm - Recklessly,Assault,D23,4,Rexdale-Kipling (4),87022,43.7140121,-79.5568619,
160119,2018-07-12T02:07:00.000Z,2018-07-12T02:07:00.000Z,Outside,1610,170,Robbery - Delivery Person,Robbery,D23,4,Rexdale-Kipling (4),147908,43.7140121,-79.5568619,
32424,2018-12-06T12:00:00.000Z,2018-12-06T12:15:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D23,4,Rexdale-Kipling (4),29548,43.7140121,-79.5568619,
87947,2018-10-23T22:50:00.000Z,2018-10-23T22:50:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D23,4,Rexdale-Kipling (4),81487,43.7133217,-79.5596924,
109925,2018-11-23T18:30:00.000Z,2018-11-28T09:53:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D23,4,Rexdale-Kipling (4),101173,43.7194901,-79.5669479,
142850,2018-10-18T18:00:00.000Z,2018-10-18T18:27:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D23,4,Rexdale-Kipling (4),131085,43.7122879,-79.5641861,
77770,2018-01-30T03:50:00.000Z,2018-01-30T03:50:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D23,4,Rexdale-Kipling (4),71251,43.7265511,-79.5702362,
110808,2018-12-06T17:45:00.000Z,2018-12-12T10:26:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D23,4,Rexdale-Kipling (4),102080,43.7285767,-79.5715866,
168557,2018-11-04T16:43:00.000Z,2018-11-04T16:53:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),155291,43.7133217,-79.5596924,
167904,2018-03-11T12:00:00.000Z,2018-04-04T19:28:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),155983,43.7133217,-79.5596924,
164757,2018-09-11T22:58:00.000Z,2018-09-11T22:58:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),151786,43.7259827,-79.5652542,
165914,2018-09-15T20:20:00.000Z,2018-09-15T21:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),153579,43.7140121,-79.5568619,
165946,2018-08-31T19:00:00.000Z,2018-09-03T13:23:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),153703,43.7265511,-79.5702362,
166199,2018-10-13T12:00:00.000Z,2018-10-15T14:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),153978,43.7140121,-79.5568619,
168970,2018-09-01T23:30:00.000Z,2018-09-02T09:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),156821,43.7179718,-79.5586243,
170096,2018-04-06T13:00:00.000Z,2018-04-06T14:40:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),157829,43.7141533,-79.5678787,
173127,2018-12-05T08:15:00.000Z,2018-12-05T08:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160159,43.7305527,-79.5698242,
173128,2018-12-05T19:00:00.000Z,2018-12-05T19:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160168,43.7208252,-79.5641251,
172953,2018-11-11T21:00:00.000Z,2018-11-11T21:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160525,43.7281418,-79.5746613,
172954,2018-11-11T21:00:00.000Z,2018-11-11T21:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160526,43.7281418,-79.5746613,
173009,2018-11-06T18:00:00.000Z,2018-11-07T18:23:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160581,43.714325,-79.555603,
173151,2018-11-29T21:05:00.000Z,2018-11-29T21:26:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),160861,43.7133217,-79.5596924,
175433,2018-06-18T02:00:00.000Z,2018-06-18T10:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),162302,43.7140121,-79.5568619,
179902,2018-12-05T18:30:00.000Z,2018-12-06T01:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),166134,43.7152901,-79.56633,
176425,2018-12-14T23:00:00.000Z,2018-12-15T06:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),163465,43.7133217,-79.5596924,
171186,2018-02-09T22:30:00.000Z,2018-02-10T01:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),158638,43.7140121,-79.5568619,
174001,2018-04-25T03:30:00.000Z,2018-04-25T04:01:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,4,Rexdale-Kipling (4),161725,43.7133217,-79.5596924,
83110,2018-04-09T07:30:00.000Z,2018-04-09T11:40:00.000Z,Apartment,2120,200,B&E,Break and Enter,D12,111,Rockcliffe-Smythe (111),76732,43.6762047,-79.4957047,
160223,2018-07-12T17:26:00.000Z,2018-07-12T18:53:00.000Z,Apartment,2120,200,B&E,Break and Enter,D12,111,Rockcliffe-Smythe (111),147901,43.6835213,-79.4813309,
161421,2018-12-12T11:49:00.000Z,2018-12-12T11:49:00.000Z,Apartment,2120,200,B&E,Break and Enter,D12,111,Rockcliffe-Smythe (111),148311,43.6716728,-79.4937515,
153404,2018-11-30T09:00:00.000Z,2018-12-05T11:59:00.000Z,Apartment,1610,130,Robbery - Home Invasion,Robbery,D12,111,Rockcliffe-Smythe (111),141747,43.6788063,-79.4829025,
21476,2018-11-12T19:00:00.000Z,2018-11-12T19:36:00.000Z,Apartment,1610,200,Robbery - Mugging,Robbery,D12,111,Rockcliffe-Smythe (111),19382,43.6788063,-79.4829025,
86514,2018-06-13T19:21:00.000Z,2018-06-13T19:21:00.000Z,Apartment,1610,200,Robbery - Mugging,Robbery,D12,111,Rockcliffe-Smythe (111),80970,43.6788063,-79.4829025,
141951,2018-09-24T18:10:00.000Z,2018-09-24T18:35:00.000Z,Apartment,1610,200,Robbery - Mugging,Robbery,D12,111,Rockcliffe-Smythe (111),131290,43.6762047,-79.4957047,
165746,2018-08-16T19:00:00.000Z,2018-08-17T03:33:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,D12,111,Rockcliffe-Smythe (111),152265,43.6799316,-79.4928665,
164756,2018-09-10T22:00:00.000Z,2018-09-11T11:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,D12,111,Rockcliffe-Smythe (111),151785,43.6761055,-79.5059433,
175252,2018-06-16T17:00:00.000Z,2018-06-17T15:15:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,D12,111,Rockcliffe-Smythe (111),162539,43.6838722,-79.4831543,
16689,2018-04-30T11:00:00.000Z,2018-05-31T19:24:00.000Z,Apartment,2130,210,Theft Over,Theft Over,D12,111,Rockcliffe-Smythe (111),15552,43.6695061,-79.4860992,
90195,2018-10-20T12:00:00.000Z,2018-10-29T16:08:00.000Z,Apartment,2130,210,Theft Over,Theft Over,D12,111,Rockcliffe-Smythe (111),83419,43.6774788,-79.5064087,
92778,2018-10-16T12:00:00.000Z,2018-11-24T09:17:00.000Z,Apartment,2130,210,Theft Over,Theft Over,D12,111,Rockcliffe-Smythe (111),85720,43.6788063,-79.4829025,
101341,2018-06-05T17:00:00.000Z,2018-06-11T15:30:00.000Z,Apartment,2130,210,Theft Over,Theft Over,D12,111,Rockcliffe-Smythe (111),93411,43.6695061,-79.4860992,
160805,2018-12-07T17:15:00.000Z,2018-12-13T14:54:00.000Z,Apartment,2130,210,Theft Over,Theft Over,D12,111,Rockcliffe-Smythe (111),148810,43.6762047,-79.4957047,
86418,2018-07-13T21:00:00.000Z,2018-07-13T21:00:00.000Z,House,1430,100,Assault,Assault,D12,111,Rockcliffe-Smythe (111),79091,43.6803474,-79.4754868,
88581,2018-06-15T10:20:00.000Z,2018-06-15T10:27:00.000Z,House,1430,100,Assault,Assault,D12,111,Rockcliffe-Smythe (111),82515,43.6802444,-79.4907837,
94140,2018-12-22T02:38:00.000Z,2018-12-22T05:29:00.000Z,House,1430,100,Assault,Assault,D12,111,Rockcliffe-Smythe (111),87603,43.6788292,-79.4781418,
95018,2018-05-26T11:01:00.000Z,2018-05-26T11:01:00.000Z,House,1430,100,Assault,Assault,D12,111,Rockcliffe-Smythe (111),87842,43.6727638,-79.4876251,
